code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,submitted_count,mean_score,on_time_rate,assessment_type_count,available_assessments,total_clicks,active_days,activity_type_count,submission_ratio,persisted,imd_num,Disabled,Low-IMD,Low prior education,Repeat attempt,signature,adverse_outcome
BBB,2014J,595130,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-63.0,,5.0,60.6,0.8,1.0,6,372.0,19.0,9.0,0.8333333333333334,1,10.0,False,True,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,595137,F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,60,N,Fail,-50.0,,3.0,43.333333333333336,0.6666666666666666,1.0,6,119.0,12.0,6.0,0.5,1,90.0,False,False,False,True,medium|broad|partial|mostly_on_time|persisted,1
BBB,2014J,595365,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-135.0,,5.0,65.4,0.6,1.0,6,1430.0,59.0,9.0,0.8333333333333334,1,40.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,595421,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-162.0,,5.0,54.4,1.0,1.0,6,509.0,31.0,6.0,0.8333333333333334,1,40.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,595850,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-136.0,-64.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,20.0,False,True,True,False,none|none|none|none|withdrew,1
BBB,2014J,595892,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-157.0,,5.0,59.0,1.0,1.0,6,595.0,26.0,8.0,0.8333333333333334,1,60.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,596072,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-35.0,12.0,1.0,100.0,1.0,1.0,6,8.0,2.0,4.0,0.16666666666666666,0,0.0,False,True,False,False,low|moderate|partial|mostly_on_time|withdrew,1
BBB,2014J,596128,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-52.0,,5.0,64.0,1.0,1.0,6,1159.0,70.0,9.0,0.8333333333333334,1,50.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,1
BBB,2014J,596151,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-30.0,,2.0,25.0,0.5,1.0,6,149.0,19.0,6.0,0.3333333333333333,1,70.0,False,False,False,False,medium|broad|partial|mostly_on_time|persisted,1
BBB,2014J,596496,F,West Midlands Region,HE Qualification,70-80%,0-35,0,180,N,Withdrawn,-21.0,12.0,1.0,100.0,1.0,1.0,6,42.0,2.0,4.0,0.16666666666666666,0,70.0,False,False,False,False,low|moderate|partial|mostly_on_time|withdrew,1
BBB,2014J,596513,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-120.0,,5.0,58.0,1.0,1.0,6,1495.0,110.0,10.0,0.8333333333333334,1,0.0,False,True,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,596728,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-28.0,,5.0,85.0,0.8,1.0,6,699.0,29.0,8.0,0.8333333333333334,1,10.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,596744,F,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn,-99.0,12.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,0.0,False,True,False,False,none|none|none|none|withdrew,1
BBB,2014J,596988,F,West Midlands Region,Lower Than A Level,20-30%,0-35,1,60,Y,Pass,-154.0,,5.0,84.8,1.0,1.0,6,912.0,76.0,7.0,0.8333333333333334,1,20.0,True,True,True,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,597532,F,South West Region,Lower Than A Level,60-70%,35-55,1,120,N,Withdrawn,-155.0,24.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,60.0,False,False,True,True,none|none|none|none|withdrew,1
BBB,2014J,597539,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-85.0,,1.0,100.0,1.0,1.0,6,96.0,8.0,7.0,0.16666666666666666,1,40.0,False,False,True,False,low|broad|partial|mostly_on_time|persisted,1
BBB,2014J,597744,F,North Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,-157.0,163.0,3.0,32.333333333333336,0.6666666666666666,1.0,6,175.0,5.0,5.0,0.5,0,0.0,False,True,True,True,medium|moderate|partial|mostly_on_time|withdrew,1
BBB,2014J,597853,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-109.0,121.0,2.0,86.5,0.5,1.0,6,185.0,14.0,8.0,0.3333333333333333,0,20.0,False,True,False,False,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2014J,598035,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-79.0,,5.0,69.2,1.0,1.0,6,116.0,15.0,5.0,0.8333333333333334,1,30.0,False,False,True,False,medium|moderate|complete|mostly_on_time|persisted,0
BBB,2014J,598201,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-74.0,,5.0,59.6,1.0,1.0,6,414.0,38.0,7.0,0.8333333333333334,1,0.0,False,True,True,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,598282,F,Ireland,Lower Than A Level,90-100%,0-35,1,60,N,Pass,-94.0,,5.0,78.0,1.0,1.0,6,1661.0,91.0,9.0,0.8333333333333334,1,90.0,False,False,True,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,598313,M,London Region,A Level or Equivalent,40-50%,35-55,1,120,N,Pass,-58.0,,5.0,74.2,0.8,1.0,6,699.0,26.0,9.0,0.8333333333333334,1,40.0,False,False,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,598317,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn,-49.0,-38.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,40.0,False,False,False,False,none|none|none|none|withdrew,1
BBB,2014J,598395,F,Wales,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,-32.0,58.0,0.0,0.0,0.0,0.0,6,6.0,2.0,2.0,0.0,0,30.0,True,False,True,False,low|narrow|none|none|withdrew,1
BBB,2014J,598581,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-88.0,,5.0,45.8,1.0,1.0,6,714.0,26.0,9.0,0.8333333333333334,1,30.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,598769,F,Wales,Lower Than A Level,20-30%,0-35,2,180,N,Fail,-25.0,,2.0,79.5,1.0,1.0,6,296.0,20.0,6.0,0.3333333333333333,1,20.0,False,True,True,True,medium|broad|partial|mostly_on_time|persisted,1
BBB,2014J,598837,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-99.0,,5.0,53.4,0.8,1.0,6,766.0,33.0,7.0,0.8333333333333334,1,60.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,599108,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-57.0,,5.0,82.0,1.0,1.0,6,291.0,19.0,8.0,0.8333333333333334,1,0.0,False,True,False,False,medium|broad|complete|mostly_on_time|persisted,1
BBB,2014J,599232,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-58.0,-6.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,50.0,False,False,False,False,none|none|none|none|withdrew,1
BBB,2014J,599323,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,-64.0,,0.0,0.0,0.0,0.0,6,407.0,17.0,6.0,0.0,1,40.0,True,False,False,False,medium|broad|none|none|persisted,1
BBB,2014J,599355,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-53.0,,5.0,65.8,1.0,1.0,6,966.0,51.0,10.0,0.8333333333333334,1,90.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,599644,F,Wales,Lower Than A Level,10-20,35-55,1,60,Y,Withdrawn,-35.0,1.0,0.0,0.0,0.0,0.0,6,21.0,1.0,3.0,0.0,0,10.0,True,True,True,True,low|moderate|none|none|withdrew,1
BBB,2014J,600387,F,North Region,A Level or Equivalent,,0-35,0,60,N,Distinction,-22.0,,5.0,65.2,1.0,1.0,6,1197.0,65.0,10.0,0.8333333333333334,1,,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,600398,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-141.0,,5.0,51.4,0.8,1.0,6,443.0,39.0,6.0,0.8333333333333334,1,40.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,600404,F,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-49.0,,1.0,100.0,1.0,1.0,6,134.0,7.0,5.0,0.16666666666666666,1,40.0,False,False,True,False,medium|moderate|partial|mostly_on_time|persisted,1
BBB,2014J,600415,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-51.0,,5.0,79.4,1.0,1.0,6,1541.0,72.0,9.0,0.8333333333333334,1,50.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,600428,F,South East Region,A Level or Equivalent,70-80%,35-55,1,60,N,Pass,-129.0,,5.0,65.0,1.0,1.0,6,847.0,70.0,9.0,0.8333333333333334,1,70.0,False,False,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,600463,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass,-39.0,,5.0,65.4,1.0,1.0,6,147.0,17.0,6.0,0.8333333333333334,1,70.0,True,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,600606,F,South Region,Lower Than A Level,90-100%,35-55,0,60,Y,Pass,-94.0,,5.0,58.2,1.0,1.0,6,661.0,42.0,6.0,0.8333333333333334,1,90.0,True,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,600658,F,Wales,Lower Than A Level,40-50%,0-35,2,120,N,Fail,-70.0,,1.0,100.0,1.0,1.0,6,89.0,15.0,6.0,0.16666666666666666,1,40.0,False,False,True,True,low|broad|partial|mostly_on_time|persisted,1
BBB,2014J,600664,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-151.0,,5.0,79.2,0.8,1.0,6,967.0,63.0,5.0,0.8333333333333334,1,0.0,False,True,True,False,high|moderate|complete|mostly_on_time|persisted,0
BBB,2014J,601247,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,-81.0,,5.0,71.6,1.0,1.0,6,1177.0,37.0,9.0,0.8333333333333334,1,40.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,601285,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,-161.0,-12.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,0.0,True,True,False,False,none|none|none|none|withdrew,1
BBB,2014J,601316,F,South West Region,Lower Than A Level,40-50%,35-55,1,60,N,Withdrawn,-79.0,118.0,2.0,40.5,1.0,1.0,6,142.0,9.0,6.0,0.3333333333333333,0,40.0,False,False,True,True,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2014J,601706,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,120,Y,Pass,-37.0,,3.0,94.0,1.0,1.0,6,421.0,37.0,7.0,0.5,1,70.0,True,False,False,True,medium|broad|partial|mostly_on_time|persisted,0
BBB,2014J,601803,F,North Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-155.0,,2.0,85.0,1.0,1.0,6,316.0,20.0,9.0,0.3333333333333333,1,30.0,False,False,False,False,medium|broad|partial|mostly_on_time|persisted,1
BBB,2014J,601874,F,Wales,Lower Than A Level,10-20,35-55,0,60,N,Fail,-4.0,,5.0,71.0,1.0,1.0,6,849.0,38.0,8.0,0.8333333333333334,1,10.0,False,True,True,False,high|broad|complete|mostly_on_time|persisted,1
BBB,2014J,601882,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,-113.0,-53.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,20.0,True,True,False,False,none|none|none|none|withdrew,1
BBB,2014J,601930,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-81.0,53.0,2.0,76.5,1.0,1.0,6,53.0,12.0,5.0,0.3333333333333333,0,0.0,False,True,True,False,low|moderate|partial|mostly_on_time|withdrew,1
BBB,2014J,601983,F,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-129.0,201.0,4.0,71.5,1.0,1.0,6,1601.0,158.0,9.0,0.6666666666666666,0,90.0,False,False,False,False,high|broad|partial|mostly_on_time|withdrew,1
BBB,2014J,602109,F,Ireland,Lower Than A Level,60-70%,35-55,0,60,N,Fail,-25.0,,5.0,65.2,0.8,1.0,6,128.0,15.0,6.0,0.8333333333333334,1,60.0,False,False,True,False,medium|broad|complete|mostly_on_time|persisted,1
BBB,2014J,602448,F,Ireland,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,16.0,,3.0,57.5,0.6666666666666666,1.0,6,0.0,0.0,0.0,0.5,1,70.0,False,False,False,True,none|none|partial|mostly_on_time|persisted,1
BBB,2014J,602471,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-81.0,,5.0,71.0,0.8,1.0,6,1997.0,84.0,9.0,0.8333333333333334,1,0.0,False,True,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,602570,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,2,120,N,Fail,-129.0,,5.0,37.8,0.6,1.0,6,277.0,22.0,9.0,0.8333333333333334,1,20.0,False,True,False,True,medium|broad|complete|mostly_on_time|persisted,1
BBB,2014J,602666,F,South East Region,A Level or Equivalent,20-30%,0-35,1,90,Y,Pass,-45.0,,5.0,58.2,0.4,1.0,6,149.0,13.0,4.0,0.8333333333333334,1,20.0,True,True,False,True,medium|moderate|complete|mostly_late|persisted,0
BBB,2014J,602696,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-153.0,,5.0,85.8,1.0,1.0,6,1338.0,54.0,9.0,0.8333333333333334,1,80.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,602779,F,London Region,No Formal quals,50-60%,35-55,0,300,N,Pass,-30.0,,5.0,71.2,0.8,1.0,6,1304.0,51.0,9.0,0.8333333333333334,1,50.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,602865,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-157.0,,5.0,52.6,1.0,1.0,6,2049.0,102.0,10.0,0.8333333333333334,1,10.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,602943,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,N,Distinction,-53.0,,5.0,87.2,1.0,1.0,6,975.0,54.0,7.0,0.8333333333333334,1,50.0,False,False,True,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,603055,F,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-38.0,,5.0,73.4,0.8,1.0,6,312.0,27.0,7.0,0.8333333333333334,1,50.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,603113,F,South East Region,A Level or Equivalent,10-20,0-35,1,60,Y,Pass,-65.0,,5.0,65.0,1.0,1.0,6,670.0,38.0,7.0,0.8333333333333334,1,10.0,True,True,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,603121,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-11.0,,1.0,58.0,0.0,1.0,6,34.0,3.0,5.0,0.16666666666666666,1,0.0,False,True,True,False,low|moderate|partial|mostly_late|persisted,1
BBB,2014J,603200,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-85.0,,5.0,59.8,1.0,1.0,6,365.0,38.0,6.0,0.8333333333333334,1,30.0,False,False,True,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,603203,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-161.0,-152.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,20.0,False,True,False,False,none|none|none|none|withdrew,1
BBB,2014J,603580,F,South East Region,Lower Than A Level,70-80%,35-55,0,120,N,Pass,-17.0,,5.0,59.0,1.0,1.0,6,2659.0,135.0,8.0,0.8333333333333334,1,70.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,603731,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-84.0,,5.0,54.0,1.0,1.0,6,1530.0,62.0,10.0,0.8333333333333334,1,0.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,603746,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-122.0,,5.0,80.6,0.8,1.0,6,100.0,10.0,6.0,0.8333333333333334,1,60.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,603921,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,180,N,Pass,-35.0,,5.0,76.6,0.4,1.0,6,431.0,34.0,6.0,0.8333333333333334,1,60.0,False,False,True,False,medium|broad|complete|mostly_late|persisted,0
BBB,2014J,604358,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-52.0,,5.0,84.0,1.0,1.0,6,1456.0,80.0,10.0,0.8333333333333334,1,50.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,604725,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,-116.0,,5.0,64.0,1.0,1.0,6,1610.0,97.0,7.0,0.8333333333333334,1,30.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,604950,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-29.0,,5.0,79.6,0.6,1.0,6,2481.0,108.0,10.0,0.8333333333333334,1,10.0,False,True,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,604990,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,-162.0,,5.0,50.8,1.0,1.0,6,2384.0,163.0,8.0,0.8333333333333334,1,30.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,605068,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-162.0,,5.0,55.4,1.0,1.0,6,1854.0,106.0,9.0,0.8333333333333334,1,20.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,605089,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,180,Y,Pass,-136.0,,5.0,62.8,1.0,1.0,6,407.0,32.0,7.0,0.8333333333333334,1,10.0,True,True,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,605186,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-28.0,,0.0,0.0,0.0,0.0,6,50.0,6.0,4.0,0.0,1,20.0,False,True,True,False,low|moderate|none|none|persisted,1
BBB,2014J,605243,F,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-157.0,,5.0,83.4,1.0,1.0,6,1332.0,59.0,9.0,0.8333333333333334,1,80.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,605383,F,North Region,A Level or Equivalent,10-20,0-35,0,180,N,Withdrawn,-28.0,48.0,1.0,1.0,1.0,1.0,6,19.0,3.0,4.0,0.16666666666666666,0,10.0,False,True,False,False,low|moderate|partial|mostly_on_time|withdrew,1
BBB,2014J,605770,F,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-30.0,,5.0,74.8,1.0,1.0,6,539.0,28.0,9.0,0.8333333333333334,1,30.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,605771,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Y,Pass,-162.0,,5.0,50.8,0.8,1.0,6,5319.0,238.0,10.0,0.8333333333333334,1,40.0,True,False,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,605901,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,-142.0,150.0,3.0,81.66666666666667,0.6666666666666666,1.0,6,296.0,18.0,7.0,0.5,0,10.0,True,True,False,False,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2014J,606004,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-29.0,4.0,0.0,0.0,0.0,0.0,6,15.0,3.0,3.0,0.0,0,10.0,False,True,True,False,low|moderate|none|none|withdrew,1
BBB,2014J,606027,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,Y,Pass,-51.0,,5.0,80.8,0.8,1.0,6,1490.0,49.0,9.0,0.8333333333333334,1,70.0,True,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,606105,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-100.0,,5.0,56.6,1.0,1.0,6,170.0,12.0,7.0,0.8333333333333334,1,10.0,False,True,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,606134,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-108.0,,5.0,73.4,1.0,1.0,6,1408.0,56.0,9.0,0.8333333333333334,1,50.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,606239,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Pass,-30.0,,5.0,62.0,0.6,1.0,6,800.0,63.0,9.0,0.8333333333333334,1,60.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,606391,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-58.0,,5.0,83.6,1.0,1.0,6,1655.0,60.0,8.0,0.8333333333333334,1,50.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,606442,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-136.0,,5.0,47.8,1.0,1.0,6,773.0,26.0,6.0,0.8333333333333334,1,20.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,606517,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-29.0,,5.0,54.0,1.0,1.0,6,231.0,22.0,6.0,0.8333333333333334,1,50.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,606531,F,London Region,HE Qualification,20-30%,0-35,0,120,Y,Fail,-81.0,,2.0,30.5,0.5,1.0,6,7.0,2.0,3.0,0.3333333333333333,1,20.0,True,True,False,False,low|moderate|partial|mostly_on_time|persisted,1
BBB,2014J,606535,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-85.0,,5.0,59.4,0.8,1.0,6,4680.0,209.0,10.0,0.8333333333333334,1,0.0,False,True,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,606586,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-73.0,,5.0,81.4,1.0,1.0,6,30.0,9.0,5.0,0.8333333333333334,1,40.0,False,False,False,False,low|moderate|complete|mostly_on_time|persisted,0
BBB,2014J,606861,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-135.0,,5.0,76.2,1.0,1.0,6,861.0,50.0,9.0,0.8333333333333334,1,0.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,606864,F,South East Region,HE Qualification,10-20,0-35,0,60,N,Pass,-70.0,,5.0,50.8,1.0,1.0,6,385.0,23.0,7.0,0.8333333333333334,1,10.0,False,True,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,606914,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-150.0,163.0,3.0,35.0,0.3333333333333333,1.0,6,37.0,8.0,4.0,0.5,0,20.0,False,True,False,False,low|moderate|partial|mostly_late|withdrew,1
BBB,2014J,607062,F,Scotland,Lower Than A Level,20-30%,0-35,1,120,N,Pass,-45.0,,5.0,37.2,1.0,1.0,6,571.0,66.0,8.0,0.8333333333333334,1,20.0,False,True,True,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,607176,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-35.0,200.0,4.0,71.0,0.75,1.0,6,324.0,20.0,8.0,0.6666666666666666,0,70.0,False,False,False,False,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2014J,607603,F,South Region,A Level or Equivalent,80-90%,0-35,1,60,N,Pass,-48.0,,5.0,61.0,0.8,1.0,6,665.0,39.0,6.0,0.8333333333333334,1,80.0,False,False,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,607923,F,Wales,HE Qualification,0-10%,0-35,0,120,N,Distinction,-21.0,,5.0,84.0,1.0,1.0,6,1087.0,61.0,10.0,0.8333333333333334,1,0.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,608068,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-44.0,187.0,3.0,46.333333333333336,1.0,1.0,6,223.0,18.0,6.0,0.5,0,90.0,False,False,False,False,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2014J,608134,F,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-24.0,,5.0,73.8,0.2,1.0,6,878.0,52.0,9.0,0.8333333333333334,1,90.0,False,False,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2014J,608195,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-29.0,,5.0,78.0,1.0,1.0,6,672.0,41.0,9.0,0.8333333333333334,1,50.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,1
BBB,2014J,608319,F,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,Y,Withdrawn,-42.0,4.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,50.0,True,False,True,True,none|none|none|none|withdrew,1
BBB,2014J,608448,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-130.0,,5.0,87.6,1.0,1.0,6,2230.0,166.0,10.0,0.8333333333333334,1,80.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,608851,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,-35.0,,5.0,58.2,1.0,1.0,6,1548.0,77.0,10.0,0.8333333333333334,1,60.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014J,609194,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,90,N,Pass,-162.0,,5.0,46.4,0.6,1.0,6,473.0,25.0,8.0,0.8333333333333334,1,0.0,False,True,True,True,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014J,609203,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-84.0,,5.0,64.2,1.0,1.0,6,1063.0,54.0,9.0,0.8333333333333334,1,50.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,1
BBB,2014J,609403,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-45.0,,5.0,69.4,0.4,1.0,6,1131.0,41.0,10.0,0.8333333333333334,1,80.0,False,False,True,False,high|broad|complete|mostly_late|persisted,0
